Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
FCA,CP707,CP707 MOU,Sábado,10:00,12:00,UL65,Leandro Pereira De Moura
FCA,CP708,CP708 A,Segunda,09:00,12:00,UL42,Joana Pereira De Carvalho Ferreira
FCA,CP709,CP709 A,Terça,14:00,16:00,UL21,Larissa Rafaela Galatti
FCA,CP803,CP803 A,Quarta,15:00,16:00,UL02,Leandro Pereira De Moura
FCA,CP804,CP804 ALC,Sábado,08:00,09:00,UL16,Alcides Jose Scaglia
FCA,CP804,CP804 AND,Sábado,08:00,09:00,UL14,Andrea Maculano Esteves
FCA,CP804,CP804 CAC,Sábado,14:00,15:00,UL42,Cacilda Mendes Dos Santos Amaral
FCA,CP804,CP804 DRI,Sábado,08:00,09:00,UL21,Adriana Souza Torsoni
FCA,CP804,CP804 EDU,Sábado,08:00,09:00,UL15,Eduardo Rochete Ropelle
FCA,CP804,CP804 EVA,Sábado,10:00,11:00,LD29,Larissa Rafaela Galatti
FCA,CP804,CP804 FUL,Sábado,08:00,09:00,UL42,Fulvia De Barros Manchado Gobatto
FCA,CP804,CP804 GOB,Sábado,08:00,09:00,UL31,Claudio Alexandre Gobatto
FCA,CP804,CP804 JOS,Sábado,08:00,09:00,UL27,Josely Rimoli
FCA,CP804,CP804 JRP,Sábado,08:00,09:00,UL33,Jose Rodrigo Pauli
FCA,CP804,CP804 LA,Sábado,08:00,09:00,UL35,Larissa Rafaela Galatti
FCA,CP804,CP804 LIK,Sábado,08:00,09:00,LD18,Eliana De Toledo Ishibashi
FCA,CP804,CP804 MAZ,Sábado,09:00,10:00,UL37,Leandro Carlos Mazzei
FCA,CP804,CP804 MC,Sábado,08:00,09:00,TC05,Maria Claudia Goncalves De Oliveira
FCA,CP804,CP804 MIL,Sábado,08:00,09:00,UL67,Milton Shoiti Misuta
FCA,CP804,CP804 MOU,Sábado,08:00,09:00,UL37,Leandro Pereira De Moura
FCA,CP807,CP807 ALC,Sábado,16:00,18:00,UL01,Alcides Jose Scaglia
FCA,CP807,CP807 AND,Sábado,16:00,18:00,UL02,Andrea Maculano Esteves
FCA,CP807,CP807 AUG,Sábado,16:00,18:00,UL31,Augusto Ducati Luchessi
FCA,CP807,CP807 CAC,Sábado,16:00,18:00,UL25,Cacilda Mendes Dos Santos Amaral
FCA,CP807,CP807 DRI,Sábado,16:00,18:00,UL03,Adriana Souza Torsoni
FCA,CP807,CP807 EDU,Sábado,16:00,18:00,UL04,Eduardo Rochete Ropelle
FCA,CP807,CP807 EVA,Sábado,16:00,18:00,LD29,Evandro Cassiano De Lazari
FCA,CP807,CP807 FUL,Sábado,16:00,18:00,UL06,Fulvia De Barros Manchado Gobatto
FCA,CP807,CP807 GOB,Sábado,16:00,18:00,UL11,Claudio Alexandre Gobatto
FCA,CP807,CP807 HOS,Sábado,16:00,18:00,UL33,Hosana Gomes Rodrigues
FCA,CP807,CP807 IGO,Sábado,16:00,18:00,UL42,Igor Luchini Baptista
FCA,CP807,CP807 JOA,Sábado,16:00,18:00,UL65,Joana Pereira De Carvalho Ferreira
FCA,CP807,CP807 JOS,Sábado,16:00,18:00,UL12,Josely Rimoli
FCA,CP807,CP807 JRP,Sábado,16:00,18:00,UL13,Jose Rodrigo Pauli
FCA,CP807,CP807 LA,Sábado,16:00,18:00,UL14,Larissa Rafaela Galatti
FCA,CP807,CP807 LIK,Sábado,16:00,18:00,UL21,Eliana De Toledo Ishibashi
FCA,CP807,CP807 LU,Sábado,16:00,18:00,UL72,Eliana De Toledo Ishibashi
FCA,CP807,CP807 MAZ,Sábado,16:00,18:00,UL16,Leandro Carlos Mazzei
FCA,CP807,CP807 MC,Sábado,16:00,18:00,UL44,Maria Claudia Goncalves De Oliveira
FCA,CP807,CP807 MIL,Sábado,16:00,18:00,UL27,Milton Shoiti Misuta
FCA,CP807,CP807 MOU,Sábado,16:00,18:00,UL17,Leandro Pereira De Moura
FCA,CP807,CP807 TOR,Sábado,16:00,18:00,UL46,Marcio Alberto Torsoni
FCA,CP808,CP808 A,Segunda,09:00,10:00,UL72,Joana Pereira De Carvalho Ferreira
FCA,CP810,CP810 A,Segunda,14:00,18:00,UL23,Leandro Carlos Mazzei
FCA,ER240,ER240 A,Quarta,19:00,23:00,UL80,Anibal Tavares De Azevedo
FCA,ER360,ER360 A,Quarta,19:00,23:00,UL84,"Daniel Iwao Suyama, Eduardo Paiva Okabe, Jaime Hideo Izuka"
FCA,ER450,ER450 A,Quarta,10:00,12:00,UL86,"Cristiano Torezzan, Leonardo Tomazeli Duarte"
FCA,ER500,ER500 A,Segunda,14:00,16:00,UL76,Priscila Cristina Berbert Rampazzo
FCA,ER701,ER701 A,Segunda,10:00,11:00,UL16,Anibal Tavares De Azevedo
FCA,ER704,ER704 A,Quinta,14:00,18:00,UL03,Marco Antonio Figueiredo Milani Filho
FCA,ER903,ER903 A,Terça,14:00,15:00,LD03,Adauto Lucas Da Silva
FCA,EU010,EU010 A,Sábado,10:00,12:00,LD03,"Adauto Lucas Da Silva, Alessandra Cremasco, Daniel Iwao Suyama, Jaime Hideo Izuka, Paulo Sergio De Arruda Ignacio"
FCA,EU490,EU490 A,Quinta,16:00,18:00,UL80,Rodrigo Jose Contieri
FCA,EU500,EU500 A,Sexta,10:00,11:00,UL23,Eduardo Paiva Okabe
FCA,EU501,EU501 A,Quinta,10:00,12:00,UL25,Rodrigo Jose Contieri
FCA,EU604,EU604 A,Quinta,14:00,15:00,UL25,Rodrigo Fernando Galzerano Baldo
FCA,EU605,EU605 A,Sexta,08:00,10:00,UL57,Eduardo Paiva Okabe
FCA,EU702,EU702 A,Terça,14:00,15:00,UL06,Ricardo Floriano
FCA,EU802,EU802 A,Terça,08:00,09:00,UL27,Wislei Riuper Ramos Osorio
FCA,EU901,EU901 A,Segunda,08:00,10:00,UL16,Ausdinir Danilo Bortolozo
FCA,GL100,GL100 A,Sexta,19:00,23:00,UL14,Cristiano Torezzan
FCA,GL100,GL100 B,Segunda,19:00,23:00,UL14,Diego Jacinto Fiorotto
FCA,GL102,GL102 A,Terça,19:00,21:00,UL44,Edmundo Inacio Junior
FCA,GL102,GL102 B,Terça,21:00,23:00,UL44,Edmundo Inacio Junior
FCA,GL102,GL102 C,Quarta,19:00,21:00,UL23,Oswaldo Goncalves Junior
FCA,GL202,GL202 A,Sexta,19:00,23:00,UL46,Daniel Henrique Dario Capitani
FCA,GL202,GL202 B,Segunda,19:00,23:00,UL46,Daniel Henrique Dario Capitani
FCA,GL203,GL203 A,Segunda,19:00,23:00,UL16,Wilton Moisés Modro
FCA,GL203,GL203 B,Sexta,19:00,23:00,UL16,Marcio Marcelo Belli
FCA,GL403,GL403 A,Terça,21:00,23:00,UL46,Luciana Cordeiro De Souza Fernandes
FCA,GL403,GL403 B,Terça,19:00,21:00,UL46,Luciana Cordeiro De Souza Fernandes
FCA,GL404,GL404 A,Terça,19:00,23:00,UL04,Muriel De Oliveira Gavira
FCA,GL501,GL501 A,Sexta,21:00,23:00,UL06,Luiz Eduardo Gaio
FCA,GL507,GL507 A,Sexta,19:00,23:00,UL42,"Carlos Raul Etulain, Marcos Jose Barbieri Ferreira"
FCA,GL507,GL507 B,Segunda,19:00,23:00,UL42,"Carlos Raul Etulain, Marcos Jose Barbieri Ferreira"
FCA,GL510,GL510 A,Terça,19:00,21:00,UL42,Ieda Kanashiro Makiya
FCA,GL600,GL600 A,Segunda,19:00,23:00,UL01,Christiano Franca Da Cunha
FCA,GL600,GL600 B,Sexta,19:00,23:00,UL01,Christiano Franca Da Cunha
FCA,GL601,GL601 A,Quarta,19:00,23:00,UL04,Natalia Molina Cetrulo
FCA,GL601,GL601 B,Quinta,19:00,23:00,UL03,Eric David Cohen
FCA,GL601,GL601 C,Terça,14:00,18:00,UL01,Adriana Bin
FCA,GL702,GL702 A,Terça,21:00,23:00,UL42,Ieda Kanashiro Makiya
FCA,GL704,GL704 ANG,Sábado,08:00,10:00,UL01,Angela Christina Lucas
FCA,GL704,GL704 ASC,Sábado,10:00,12:00,UL01,Cacilda Mendes Dos Santos Amaral
FCA,GL704,GL704 BAR,Sábado,12:00,14:00,UL01,Marcos Jose Barbieri Ferreira
FCA,GL704,GL704 BEL,Sábado,08:00,10:00,UL02,Marcio Marcelo Belli
FCA,GL704,GL704 BET,Sábado,16:00,18:00,UL84,Andre Luiz Sica De Campos
FCA,GL704,GL704 BF,Sábado,10:00,12:00,UL02,Bruno Brandao Fischer
FCA,GL704,GL704 BIN,Sábado,12:00,14:00,UL02,Adriana Bin
FCA,GL704,GL704 BOR,Sábado,14:00,16:00,UL02,Rafael Borim De Souza
FCA,GL704,GL704 CAB,Sábado,08:00,10:00,UL03,Otavio Gomes Cabello
FCA,GL704,GL704 CAP,Sábado,10:00,12:00,UL03,Daniel Henrique Dario Capitani
FCA,GL704,GL704 CFC,Sábado,12:00,14:00,UL03,Christiano Franca Da Cunha
FCA,GL704,GL704 CM,Sábado,14:00,16:00,UL03,Cristiano Morini
FCA,GL704,GL704 EDM,Sábado,08:00,10:00,UL04,Edmundo Inacio Junior
FCA,GL704,GL704 ERI,Sábado,10:00,12:00,UL04,Eric David Cohen
FCA,GL704,GL704 ETU,Sábado,12:00,14:00,UL04,Carlos Raul Etulain
FCA,GL704,GL704 GAV,Sábado,14:00,16:00,UL04,Muriel De Oliveira Gavira
FCA,GL704,GL704 GUS,Sábado,08:00,10:00,UL06,Gustavo Herminio Salati M De Moraes
FCA,GL704,GL704 HAY,Sábado,10:00,12:00,UL06,Paulo Hayashi Junior
FCA,GL704,GL704 IED,Sábado,12:00,14:00,UL06,Ieda Kanashiro Makiya
FCA,GL704,GL704 JOH,Sábado,14:00,16:00,UL06,Johan Hendrik Poker Junior
FCA,GL704,GL704 LEG,Sábado,10:00,12:00,UL11,Luiz Eduardo Gaio
FCA,GL704,GL704 LUC,Sábado,12:00,14:00,UL14,Luciana Cordeiro De Souza Fernandes
FCA,GL704,GL704 MIL,Sábado,10:00,12:00,UL14,Milena Pavan Serafim
FCA,GL704,GL704 MM,Sábado,14:00,16:00,UL13,Marco Antonio Figueiredo Milani Filho
FCA,GL704,GL704 NOI,Sábado,12:00,14:00,UL13,Paulo Van Noije
FCA,GL704,GL704 OWS,Sábado,10:00,12:00,UL13,Oswaldo Goncalves Junior
FCA,GL704,GL704 RRS,Sábado,08:00,10:00,UL13,Rodrigo Ribeiro De Sousa
FCA,GL710,GL710 A,Quarta,19:00,20:00,UL16,"Adriana Bin, Luiz Eduardo Gaio, Marco Antonio Figueiredo Milani Filho, Milena Pavan Serafim, Paulo Hayashi Junior, Rafael Borim De Souza"
FCA,GL810,GL810 A,Terça,19:00,23:00,UL14,Paulo Hayashi Junior
FCA,GL813,GL813 A,Sexta,19:00,23:00,UL03,Paulo Hayashi Junior
FCA,LE012,LE012 A,Quinta,10:00,12:00,UL16,Rodrigo Fernando Galzerano Baldo
FCA,LE100,LE100 A,Terça,08:00,10:00,UL57,Jose Luiz Pereira Brittes
FCA,LE100,LE100 B,Terça,10:00,12:00,UL57,Jose Luiz Pereira Brittes
FCA,LE101,LE101 A,Segunda,10:00,12:00,UL14,"Carla Taviane Lucke Da Silva Ghidini, Joao Eloir Strapasson"
FCA,LE103,LE103 A,Sexta,14:00,18:00,UL00,Paulo Sergio De Arruda Ignacio
FCA,LE103,LE103 B,Quarta,14:00,18:00,UL00,Ricardo Floriano
FCA,LE103,LE103 C,Sábado,08:00,12:00,UL00,Fanny Beron
FCA,LE105,LE105 A,Terça,16:00,17:00,UL16,"Adauto Lucas Da Silva, Paulo Sergio De Arruda Ignacio, Vanessa Helena Pereira Ferrero"
FCA,LE105,LE105 B,Terça,16:00,17:00,UL57,"Priscila Cristina Berbert Rampazzo, Ricardo Floriano, Vanessa Helena Pereira Ferrero"
FCA,LE106,LE106 A,Segunda,08:00,10:00,UL14,"Leonardo Tomazeli Duarte, Vanessa Helena Pereira Ferrero"
FCA,LE200,LE200 A,Terça,14:00,16:00,UL16,"Alessandra Cremasco, Lais Pellizzer Gabriel"
FCA,LE200,LE200 B,Terça,14:00,16:00,UL16,"Alessandra Cremasco, Lais Pellizzer Gabriel"
FCA,LE200,LE200 C,Terça,14:00,16:00,UL16,"Alessandra Cremasco, Lais Pellizzer Gabriel"
FCA,LE300,LE300 A,Segunda,10:00,12:00,UL44,"Nilmara de Jesus Biscaia Pinto, Washington Alves De Oliveira"
FCA,LE301,LE301 A,Terça,16:00,18:00,UL14,Ana Luiza Cardoso Pereira
FCA,LE302,LE302 A,Quinta,08:00,10:00,UL13,"Marcelo Zoega Maialle, Marcos Henrique Degani"
FCA,LE302,LE302 B,Quinta,10:00,12:00,UL13,"Marcelo Zoega Maialle, Marcos Henrique Degani"
FCA,LE302,LE302 C,Terça,10:00,12:00,UL13,"Marcelo Zoega Maialle, Marcos Henrique Degani"
FCA,LE406,LE406 A,Terça,10:00,12:00,UL16,Rodrigo Fernando Galzerano Baldo
FCA,LE500,LE500 A,Terça,14:00,16:00,UL14,Daniel Iwao Suyama
FCA,LE501,LE501 A,Terça,16:00,18:00,UL44,Giovana Da Silva Padilha
FCA,LE501,LE501 B,Quinta,10:00,12:00,UL44,Giovana Da Silva Padilha
FCA,LE503,LE503 A,Terça,14:00,16:00,UL44,Rodrigo Jose Contieri
FCA,LE504,LE504 A,Terça,08:00,10:00,UL16,Renato Belli Strozi
FCA,LE505,LE505 A,Segunda,14:00,16:00,UL16,Priscila Cristina Berbert Rampazzo
FCA,LE700,LE700 A,Segunda,16:00,18:00,UL14,Rodrigo Valio Dominguez Gonzalez
FCA,LE701,LE701 A,Segunda,14:00,16:00,UL14,Antonio Carlos Pacagnella Junior
FCA,LE702,LE702 A,Quarta,21:00,23:00,UL14,Angela Christina Lucas
FCA,LE702,LE702 B,Quarta,19:00,21:00,UL14,Angela Christina Lucas
FCA,LE703,LE703 A,Sexta,14:00,16:00,UL16,Alessandro Lucas Da Silva
FCA,LE902,LE902 A,Terça,16:00,18:00,UL04,Jaime Hideo Izuka
FCA,MG003,MG003 A,Segunda,14:00,18:00,UL06,"Andre Luiz Sica De Campos, Cristiano Morini, Edmundo Inacio Junior, Eric David Cohen"
FCA,MG201,MG201 A,Segunda,19:00,23:00,UL02,Luiz Eduardo Gaio
FCA,MG501,MG501 A,Terça,19:00,23:00,UL01,"Johan Hendrik Poker Junior, Wilton Moisés Modro"
FCA,MG501,MG501 B,Quarta,19:00,23:00,UL03,"Johan Hendrik Poker Junior, Wilton Moisés Modro"
FCA,MG600,MG600 A,Quinta,19:00,23:00,UL14,Paulo Sergio De Arruda Ignacio
FCA,MG600,MG600 B,Terça,19:00,23:00,UL16,Paulo Sergio De Arruda Ignacio
FCA,MG811,MG811 A,Quinta,19:00,21:00,UL01,João Augusto Cardoso
FCA,MG811,MG811 B,Quinta,21:00,23:00,UL01,João Augusto Cardoso
FCA,MG903,MG903 A,Sexta,19:00,21:00,UL06,Eric David Cohen
FCA,MG904,MG904 A,Segunda,19:00,23:00,UL03,Cristiano Morini
FCA,NC006,NC006 A,Segunda,08:00,12:00,UL23,Tristan Guillermo Torriani
FCA,NC019,NC019 A,Terça,19:00,23:00,UL21,Carolina Cantarino Rodrigues
FCA,NC020,NC020 A,Terça,19:00,23:00,UL27,Mauro Cardoso Simoes
FCA,NC022,NC022 A,Quarta,19:00,23:00,UL01,Lais Silveira Fraga
FCA,NC103,NC103 A,Quinta,19:00,22:00,UL44,Roberto Donato Da Silva Junior
FCA,NC103,NC103 B,Quarta,19:00,22:00,UL44,Marcio Barreto
FCA,NC103,NC103 C,Segunda,14:00,17:00,UL42,Alvaro De Oliveira D Antona
FCA,NC103,NC103 D,Terça,14:00,17:00,UL46,Lais Silveira Fraga
FCA,NC104,NC104 A,Quarta,19:00,21:00,UL42,"Betania Silva Carneiro Campello, Diego Jair Vicentin"
FCA,NC104,NC104 B,Quarta,21:00,23:00,UL42,"Betania Silva Carneiro Campello, Diego Jair Vicentin"
FCA,NC200,NC200 A,Quinta,19:00,23:00,UL16,Eduardo Jose Marandola Junior
FCA,NC222,NC222 A,Quinta,19:00,20:00,UL42,Peter Alexander Bleinroth Schulz
FCA,NC223,NC223 A,Segunda,08:00,09:00,UL03,Rafael De Brito Dias
FCA,NC301,NC301 A,Segunda,19:00,22:00,UL44,Daniela Cunha Blanco
FCA,NC301,NC301 B,Sexta,19:00,22:00,UL44,Daniela Cunha Blanco
FCA,NC301,NC301 C,Segunda,14:00,17:00,UL44,Tristan Guillermo Torriani
FCA,NC301,NC301 D,Terça,14:00,17:00,UL42,Carolina Cantarino Rodrigues
FCA,NC400,NC400 A,Quarta,19:00,23:00,UL46,Gustavo Herminio Salati M De Moraes
FCA,NC400,NC400 B,Quinta,19:00,23:00,UL46,Rafael Borim De Souza
FCA,NC400,NC400 C,Sexta,14:00,18:00,UL46,Rafael Borim De Souza
FCA,NC400,NC400 D,Sexta,08:00,12:00,UL46,Bruno Brandao Fischer
FCA,NC504,NC504 A,Segunda,08:00,12:00,UL25,Lhais De Paula Barbosa Medina
FCA,NT100,NT100 A,Terça,08:00,10:00,UL06,Rosangela Maria Neves Bezerra
FCA,NT103,NT103 A,Terça,10:00,12:00,UL06,Mauricio Ariel Rostagno
FCA,NT212,NT212 A,Quarta,09:00,11:00,LD28,Adriane Elisabete Antunes De Moraes
FCA,NT212,NT212 B,Quinta,14:00,18:00,UL42,Adriane Elisabete Antunes De Moraes
FCA,NT402,NT402 A,Segunda,08:00,10:00,UL01,Caroline Dario Capitani
FCA,NT402,NT402 B,Segunda,08:00,10:00,UL01,Caroline Dario Capitani
FCA,NT407,NT407 A,Terça,08:00,12:00,UL25,Diogo Thimoteo Da Cunha
FCA,NT508,NT508 A,Terça,14:00,18:00,UL27,Marciane Milanski Ferreira
FCA,NT509,NT509 A,Quarta,09:00,12:00,UL01,Dennys Esper Correa Cintra
FCA,NT603,NT603 A,Quinta,14:00,16:00,UL23,Ligiana Pires Corona
FCA,NT605,NT605 A,Quarta,08:00,12:00,UL84,Fabiana Braga Benatti
FCA,NT607,NT607 A,Segunda,14:00,16:00,UL25,Leticia Ignacio De Souza Zimmermann
FCA,NT608,NT608 A,Sexta,08:00,12:00,UL21,Patricia Borges Botelho Gamba
FCA,NT610,NT610 A,Terça,08:00,12:00,UL01,Julicristie Machado De Oliveira
FCA,NT611,NT611 A,Segunda,16:00,18:00,UL25,Joana Pereira De Carvalho Ferreira
FCA,NT710,NT710 A,Terça,14:00,17:00,UL25,Ana Carolina Junqueira Vasques
FCA,NT801,NT801 A,Quinta,08:00,12:00,UL23,Dennys Esper Correa Cintra
FCA,PG003,PG003 A,Terça,19:00,23:00,UL06,Betania Silva Carneiro Campello
FCA,PG004,PG004 A,Terça,19:00,23:00,UL03,Lux Ferreira Lima
FCA,PG100,PG100 A,Terça,19:00,23:00,UL02,Oswaldo Goncalves Junior
FCA,PG301,PG301 A,Terça,19:00,23:00,UL23,Juliana Pires De Arruda Leite
FCA,PG500,PG500 A,Terça,19:00,23:00,UL25,Rodrigo Ribeiro De Sousa
FCA,PG501,PG501 A,Quarta,19:00,23:00,UL21,Paulo Van Noije
FCA,PG502,PG502 A,Sexta,19:00,23:00,UL02,Milena Pavan Serafim
FCA,PG704,PG704 A,Segunda,19:00,23:00,UL21,"Juliana Pires De Arruda Leite, Milena Pavan Serafim, Oswaldo Goncalves Junior, Paulo Van Noije"
FCA,PG709,PG709 A,Sexta,19:00,23:00,UL04,Andre Luiz Sica De Campos
FCA,PG710,PG710 A,Quinta,19:00,23:00,UL23,Andre Luiz Sica De Campos
FCA,PG810,PG810 A,Quinta,19:00,23:00,UL04,Otavio Gomes Cabello
FCA,SL104,SL104 A,Sexta,10:00,12:00,UL02,Lhais De Paula Barbosa Medina
FCA,SL105,SL105 A,Quinta,08:00,10:00,UL42,"Adriana Souza Torsoni, Augusto Ducati Luchessi, Marcio Alberto Torsoni"
FCA,SL105,SL105 B,Quinta,08:00,10:00,UL42,"Adriana Souza Torsoni, Augusto Ducati Luchessi, Marcio Alberto Torsoni"
FCA,SL106,SL106 A,Quarta,08:00,12:00,UL02,Igor Luchini Baptista
FCA,SL109,SL109 A,Segunda,08:00,09:00,UL21,"Adriana Souza Torsoni, Igor Luchini Baptista, Maria Claudia Goncalves De Oliveira"
FCA,SL110,SL110 A,Segunda,14:00,16:00,UL04,Josely Rimoli
FCA,SL204,SL204 A,Sexta,10:00,12:00,UL25,Milton Shoiti Misuta
FCA,SL208,SL208 A,Segunda,10:00,12:00,UL46,"Hosana Gomes Rodrigues, Maria Claudia Goncalves De Oliveira"
FCA,SL303,SL303 A,Segunda,14:00,18:00,UL46,Cleber Damiao Rocco
FCA,SL400,SL400 A,Quinta,08:00,12:00,UL02,Milton Shoiti Misuta
FCF,AM121,AM121 A,Quarta,08:00,12:00,,
FCF,AM121,AM121 B,Sexta,14:00,18:00,,"Daniel Fabio Kawano, Laura De Oliveira Nascimento, Wanda Pereira Almeida"
FCF,FR062,FR062 A,Sexta,14:00,18:00,CB15,Jose Luiz Da Costa
FCF,FR065,FR065 A,Quarta,09:00,11:00,EB01,Ana Lucia Tasca Gois Ruiz
FCF,FR102,FR102 A,Terça,08:00,10:00,PB05,Jorg Kobarg
FCF,FR103,FR103 A,Quinta,08:00,10:00,PB09,"Alexandra Christine Helena F Sawaya, Eder De Carvalho Pincinato, Gislaine Ricci Leonardi, Jose Luiz Da Costa, Laura De Oliveira Nascimento, Patricia Moriel"
FCF,FR104,FR104 A,Terça,16:00,18:00,CB18,Joao Ernesto De Carvalho
FCF,FR106,FR106 A,Segunda,10:00,12:00,CB18,"Catarina Raposo Dias Carneiro, Karina Cogo Muller"
FCF,FR107,FR107 A,Quarta,14:00,18:00,PB14,Elisdete Maria Santos De Jesus
FCF,FR158,FR158 A,Segunda,14:00,18:00,EB02,"Celia Regina Garlipp, Daniela Maira Cardozo, Roger Frigerio Castilho"
FCF,FR302,FR302 A,Segunda,08:00,10:00,SM03,Paulo Cesar Pires Rosa
FCF,FR305,FR305 A,Terça,08:00,10:00,PB03,Elisdete Maria Santos De Jesus
FCF,FR306,FR306 A,Quarta,10:00,12:00,EB03,"Andre Almeida Schenka, Edson Antunes, Fabiola Taufic Monica Iglesias, Gilberto De Nucci, Sisi Marcondes Paschoal, Stephen Hyslop"
FCF,FR502,FR502 A,Segunda,08:00,12:00,EB03,Celso Stephan
FCF,FR505,FR505 A,Segunda,12:00,14:00,EB04,Catarina Raposo Dias Carneiro
FCF,FR507,FR507 A,Terça,14:00,18:00,EB03,"Daniel Fabio Kawano, Wanda Pereira Almeida"
FCF,FR508,FR508 A,Terça,08:00,12:00,EB03,"Ana Lucia Tasca Gois Ruiz, Mary Ann Foglio"
FCF,FR510,FR510 A,Segunda,10:00,12:00,CB18,"Catarina Raposo Dias Carneiro, Karina Cogo Muller"
FCF,FR511,FR511 A,Quinta,14:00,18:00,EB03,Rodrigo Ramos Catharino
FCF,FR512,FR512 A,Segunda,14:00,16:00,EB03,Jorg Kobarg
FCF,FR606,FR606 A,Quinta,14:00,18:00,EB03,Rodrigo Ramos Catharino
FCF,FR608,FR608 A,Quarta,10:00,12:00,EB04,Stephen Hyslop
FCF,FR703,FR703 703,Quinta,12:00,14:00,EB04,Paulo Cesar Pires Rosa
FCF,FR704,FR704 A,Terça,14:00,18:00,EB04,Gislaine Ricci Leonardi
FCF,FR706,FR706 A,Quinta,14:00,16:00,EB04,"Joao Ernesto De Carvalho, Mary Ann Foglio"
FCF,FR708,FR708 A,Quinta,10:00,12:00,EB04,Jose Luiz Da Costa
FCF,FR709,FR709 A,Quarta,14:00,18:00,EB02,Karina Cogo Muller
FCF,FR710,FR710 A,Segunda,14:00,18:00,EB04,"Celia Regina Garlipp, Daniela Maira Cardozo, Roger Frigerio Castilho"
FCF,FR805,FR805 A,Quarta,14:00,18:00,EB02,Karina Cogo Muller
FCM,EX020,EX020 A,Segunda,19:00,21:00,FM13,"Fabio Bucaretchi, Jose Luiz Da Costa"
FCM,EX045,EX045 A,Terça,19:00,21:00,FM01,Juliana Luporini Do Nascimento
FCM,FN101,FN101 A,Segunda,08:00,10:00,FM01,Kelly Cristina Brandao Da Silva
FCM,FN102,FN102 A,Quarta,08:00,10:00,FM01,Maria Fernanda Bagarollo
FCM,FN103,FN103 A,Sexta,10:00,12:00,FM14,"Nubia Garcia Vianna, Renata Chrystina Bianchi De Barros"
FCM,FN104,FN104 A,Quinta,08:00,10:00,FM01,Irani Rodrigues Maldonade
FCM,FN106,FN106 A,Terça,14:00,15:00,FM01,"Adriana Lia Friszman De Laplane, Mirian Hideko Nagae Espinosa, Renata Chrystina Bianchi De Barros, Zelia Zilda Lourenco De C Bittencourt"
FCM,FN106,FN106 B,Terça,14:00,15:00,FM01,"Adriana Lia Friszman De Laplane, Mirian Hideko Nagae Espinosa, Zelia Zilda Lourenco De C Bittencourt"
FCM,FN106,FN106 C,Terça,14:00,15:00,FM01,"Adriana Lia Friszman De Laplane, Mirian Hideko Nagae Espinosa, Zelia Zilda Lourenco De C Bittencourt"
FCM,FN106,FN106 D,Terça,14:00,15:00,FM01,"Adriana Lia Friszman De Laplane, Mirian Hideko Nagae Espinosa, Zelia Zilda Lourenco De C Bittencourt"
FCM,FN301,FN301 A,Segunda,14:00,16:00,FM02,"Adriana Lia Friszman De Laplane, Kelly Cristina Brandao Da Silva"
FCM,FN302,FN302 A,Segunda,10:00,12:00,FM02,"Antonia Paula Marques De Faria, Carlos Eduardo Steiner, Tarsis Antonio Paiva Vieira, Vera Lucia Gil Da Silva Lopes"
FCM,FN304,FN304 A,Segunda,16:00,17:00,FM02,Rita De Cassia Ietto Montilha
FCM,FN306,FN306 A,Quinta,10:00,12:00,FM02,Irani Rodrigues Maldonade
FCM,FN307,FN307 A,Quarta,10:00,12:00,FM02,Maria Isabel Ramos Do Amaral
FCM,FN307,FN307 B,Quarta,10:00,12:00,FM02,Maria Isabel Ramos Do Amaral
FCM,FN307,FN307 C,Quarta,10:00,12:00,FM02,"Christiane Marques Do Couto, Maria Isabel Ramos Do Amaral"
FCM,FN468,FN468 A,Sexta,19:00,23:00,IG216,Janice Goncalves Temoteo Marques
FCM,FN468,FN468 B,Sexta,08:00,12:00,PB05,Janice Goncalves Temoteo Marques
FCM,FN468,FN468 D,Sexta,19:00,23:00,IG216,Janice Goncalves Temoteo Marques
FCM,FN468,FN468 E,Sexta,08:00,12:00,PB05,Janice Goncalves Temoteo Marques
FCM,FN468,FN468 F,Sexta,19:00,23:00,IG216,Janice Goncalves Temoteo Marques
FCM,FN501,FN501 A,Terça,10:00,12:00,FM05,Maria Cecilia Marconi Pinheiro Lima
FCM,FN502,FN502 A,Quarta,10:00,12:00,FM06,Helenice Yemi Nakamura
FCM,FN510,FN510 A,Quarta,08:00,10:00,FM05,Ivani Rodrigues Silva
FCM,FN511,FN511 A,Quarta,10:00,12:00,FM05,Regina Yu Shon Chun
FCM,FN512,FN512 A,Terça,08:00,10:00,FM13,Ana Carolina Constantini
FCM,FN536,FN536 A,Segunda,14:00,18:00,FM05,Maria Isabel Ramos Do Amaral
FCM,FN536,FN536 B,Quinta,08:00,12:00,FM05,Maria Isabel Ramos Do Amaral
FCM,FN536,FN536 C,Quinta,14:00,18:00,FM05,Maria Francisca Colella Dos Santos
FCM,FN537,FN537 A,Terça,14:00,18:00,FM05,"Adriana Lia Friszman De Laplane, Irani Rodrigues Maldonade, Ivani Rodrigues Silva"
FCM,FN537,FN537 B,Sexta,14:00,18:00,FM05,"Adriana Lia Friszman De Laplane, Maria Fernanda Bagarollo"
